"vehicle_type","state_abb","year_of_manufacture","no_vehicles"
"Passenger vehicles","NT","1978",44
"Passenger vehicles","NT","1979",25
"Passenger vehicles","NT","1980",23
"Passenger vehicles","NT","1981",31
"Passenger vehicles","NT","1982",29
"Passenger vehicles","NT","1983",32
"Passenger vehicles","NT","1984",51
"Passenger vehicles","NT","1985",55
"Passenger vehicles","NT","1986",48
"Passenger vehicles","NT","1987",23
"Passenger vehicles","NT","1988",49
"Passenger vehicles","NT","1989",89
"Passenger vehicles","NT","1990",105
"Passenger vehicles","NT","1991",98
"Passenger vehicles","NT","1992",176
"Passenger vehicles","NT","1993",155
"Passenger vehicles","NT","1994",207
"Passenger vehicles","NT","1995",232
"Passenger vehicles","NT","1996",277
"Passenger vehicles","NT","1997",418
"Passenger vehicles","NT","1998",637
"Passenger vehicles","NT","1999",707
"Passenger vehicles","NT","2000",857
"Passenger vehicles","NT","2001",937
"Passenger vehicles","NT","2002",1292
"Passenger vehicles","NT","2003",1723
"Passenger vehicles","NT","2004",2119
"Passenger vehicles","NT","2005",2340
"Passenger vehicles","NT","2006",2856
"Passenger vehicles","NT","2007",3371
"Passenger vehicles","NT","2008",3571
"Passenger vehicles","NT","2009",3512
"Passenger vehicles","NT","2010",4178
"Passenger vehicles","NT","2011",4236
"Passenger vehicles","NT","2012",4876
"Passenger vehicles","NT","2013",5182
"Passenger vehicles","NT","2014",5028
"Passenger vehicles","NT","2015",5363
"Passenger vehicles","NT","2016",5615
"Passenger vehicles","NT","2017",5441
"Passenger vehicles","NT","2018",5433
"Passenger vehicles","NT","2019",4828
"Passenger vehicles","NT","2020",4623
"Passenger vehicles","NT","2021",6443
"Passenger vehicles","NT","2022",6291
"Passenger vehicles","NT","2023",5123
"Passenger vehicles","ACT","1904",3
"Passenger vehicles","ACT","1910",3
"Passenger vehicles","ACT","1912",3
"Passenger vehicles","ACT","1913",3
"Passenger vehicles","ACT","1915",3
"Passenger vehicles","ACT","1917",3
"Passenger vehicles","ACT","1922",3
"Passenger vehicles","ACT","1923",4
"Passenger vehicles","ACT","1924",7
"Passenger vehicles","ACT","1925",3
"Passenger vehicles","ACT","1926",7
"Passenger vehicles","ACT","1927",4
"Passenger vehicles","ACT","1928",16
"Passenger vehicles","ACT","1929",6
"Passenger vehicles","ACT","1930",10
"Passenger vehicles","ACT","1931",3
"Passenger vehicles","ACT","1932",8
"Passenger vehicles","ACT","1933",4
"Passenger vehicles","ACT","1934",7
"Passenger vehicles","ACT","1935",5
"Passenger vehicles","ACT","1936",5
"Passenger vehicles","ACT","1937",7
"Passenger vehicles","ACT","1938",8
"Passenger vehicles","ACT","1939",6
"Passenger vehicles","ACT","1940",3
"Passenger vehicles","ACT","1942",3
"Passenger vehicles","ACT","1944",3
"Passenger vehicles","ACT","1945",3
"Passenger vehicles","ACT","1946",3
"Passenger vehicles","ACT","1947",6
"Passenger vehicles","ACT","1948",10
"Passenger vehicles","ACT","1949",14
"Passenger vehicles","ACT","1950",19
"Passenger vehicles","ACT","1951",11
"Passenger vehicles","ACT","1952",10
"Passenger vehicles","ACT","1953",7
"Passenger vehicles","ACT","1954",16
"Passenger vehicles","ACT","1955",30
"Passenger vehicles","ACT","1956",19
"Passenger vehicles","ACT","1957",28
"Passenger vehicles","ACT","1958",32
"Passenger vehicles","ACT","1959",35
"Passenger vehicles","ACT","1960",35
"Passenger vehicles","ACT","1961",30
"Passenger vehicles","ACT","1962",53
"Passenger vehicles","ACT","1963",57
"Passenger vehicles","ACT","1964",119
"Passenger vehicles","ACT","1965",73
"Passenger vehicles","ACT","1966",102
"Passenger vehicles","ACT","1967",130
"Passenger vehicles","ACT","1968",111
"Passenger vehicles","ACT","1969",134
"Passenger vehicles","ACT","1970",157
"Passenger vehicles","ACT","1971",173
"Passenger vehicles","ACT","1972",99
"Passenger vehicles","ACT","1973",116
"Passenger vehicles","ACT","1974",153
"Passenger vehicles","ACT","1975",101
"Passenger vehicles","ACT","1976",124
"Passenger vehicles","ACT","1977",103
"Passenger vehicles","ACT","1978",117
"Passenger vehicles","ACT","1979",93
"Passenger vehicles","ACT","1980",56
"Passenger vehicles","ACT","1981",76
"Passenger vehicles","ACT","1982",84
"Passenger vehicles","ACT","1983",93
"Passenger vehicles","ACT","1984",97
"Passenger vehicles","ACT","1985",120
"Passenger vehicles","ACT","1986",120
"Passenger vehicles","ACT","1987",106
"Passenger vehicles","ACT","1988",146
"Passenger vehicles","ACT","1989",196
"Passenger vehicles","ACT","1990",252
"Passenger vehicles","ACT","1991",245
"Passenger vehicles","ACT","1992",301
"Passenger vehicles","ACT","1993",365
"Passenger vehicles","ACT","1994",438
"Passenger vehicles","ACT","1995",475
"Passenger vehicles","ACT","1996",555
"Passenger vehicles","ACT","1997",902
"Passenger vehicles","ACT","1998",1318
"Passenger vehicles","ACT","1999",1539
"Passenger vehicles","ACT","2000",2166
"Passenger vehicles","ACT","2001",2512
"Passenger vehicles","ACT","2002",3212
"Passenger vehicles","ACT","2003",4473
"Passenger vehicles","ACT","2004",5196
"Passenger vehicles","ACT","2005",6236
"Passenger vehicles","ACT","2006",7369
"Passenger vehicles","ACT","2007",9163
"Passenger vehicles","ACT","2008",9438
"Passenger vehicles","ACT","2009",9753
"Passenger vehicles","ACT","2010",12009
"Passenger vehicles","ACT","2011",12068
"Passenger vehicles","ACT","2012",14716
"Passenger vehicles","ACT","2013",15677
"Passenger vehicles","ACT","2014",14867
"Passenger vehicles","ACT","2015",16545
"Passenger vehicles","ACT","2016",17413
"Passenger vehicles","ACT","2017",17321
"Passenger vehicles","ACT","2018",16420
"Passenger vehicles","ACT","2019",15503
"Passenger vehicles","ACT","2020",14875
"Passenger vehicles","ACT","2021",13860
"Passenger vehicles","ACT","2022",14777
"Passenger vehicles","ACT","2023",12368
"Passenger vehicles","ACT","Not stated",7
"Light commercial vehicles","NSW","1901",3
"Light commercial vehicles","NSW","1923",6
"Light commercial vehicles","NSW","1926",6
"Light commercial vehicles","NSW","1927",14
"Light commercial vehicles","NSW","1928",77
"Light commercial vehicles","NSW","1929",20
"Light commercial vehicles","NSW","1930",10
"Light commercial vehicles","NSW","1931",9
"Light commercial vehicles","NSW","1932",18
"Light commercial vehicles","NSW","1933",9
"Light commercial vehicles","NSW","1934",19
"Light commercial vehicles","NSW","1935",16
"Light commercial vehicles","NSW","1936",19
"Light commercial vehicles","NSW","1937",31
"Light commercial vehicles","NSW","1938",23
"Light commercial vehicles","NSW","1939",17
"Light commercial vehicles","NSW","1940",18
"Light commercial vehicles","NSW","1941",16
"Light commercial vehicles","NSW","1942",75
"Light commercial vehicles","NSW","1943",20
"Light commercial vehicles","NSW","1944",28
"Light commercial vehicles","NSW","1945",3
"Light commercial vehicles","NSW","1946",41
"Light commercial vehicles","NSW","1947",25
"Light commercial vehicles","NSW","1948",68
"Light commercial vehicles","NSW","1949",33
"Light commercial vehicles","NSW","1950",30
"Light commercial vehicles","NSW","1951",41
"Light commercial vehicles","NSW","1952",57
"Light commercial vehicles","NSW","1953",77
"Light commercial vehicles","NSW","1954",87
"Light commercial vehicles","NSW","1955",127
"Light commercial vehicles","NSW","1956",135
"Light commercial vehicles","NSW","1957",67
"Light commercial vehicles","NSW","1958",82
"Light commercial vehicles","NSW","1959",77
"Light commercial vehicles","NSW","1960",69
"Light commercial vehicles","NSW","1961",76
"Light commercial vehicles","NSW","1962",100
"Light commercial vehicles","NSW","1963",114
"Light commercial vehicles","NSW","1964",211
"Light commercial vehicles","NSW","1965",127
"Light commercial vehicles","NSW","1966",152
"Light commercial vehicles","NSW","1967",164
"Light commercial vehicles","NSW","1968",111
"Light commercial vehicles","NSW","1969",125
"Light commercial vehicles","NSW","1970",194
"Light commercial vehicles","NSW","1971",303
"Light commercial vehicles","NSW","1972",351
"Light commercial vehicles","NSW","1973",343
"Light commercial vehicles","NSW","1974",519
"Light commercial vehicles","NSW","1975",470
"Light commercial vehicles","NSW","1976",556
"Light commercial vehicles","NSW","1977",556
"Light commercial vehicles","NSW","1978",698
"Light commercial vehicles","NSW","1979",644
"Light commercial vehicles","NSW","1980",521
"Light commercial vehicles","NSW","1981",664
"Light commercial vehicles","NSW","1982",602
"Light commercial vehicles","NSW","1983",533
"Light commercial vehicles","NSW","1984",1062
"Light commercial vehicles","NSW","1985",1256
"Light commercial vehicles","NSW","1986",731
"Light commercial vehicles","NSW","1987",714
"Light commercial vehicles","NSW","1988",1640
"Light commercial vehicles","NSW","1989",2379
"Light commercial vehicles","NSW","1990",2874
"Light commercial vehicles","NSW","1991",2639
"Light commercial vehicles","NSW","1992",3376
"Light commercial vehicles","NSW","1993",3441
"Light commercial vehicles","NSW","1994",4566
"Light commercial vehicles","NSW","1995",5031
"Light commercial vehicles","NSW","1996",5615
"Light commercial vehicles","NSW","1997",6999
"Light commercial vehicles","NSW","1998",9458
"Light commercial vehicles","NSW","1999",11553
"Light commercial vehicles","NSW","2000",12212
"Light commercial vehicles","NSW","2001",12331
"Light commercial vehicles","NSW","2002",15892
"Light commercial vehicles","NSW","2003",20466
"Light commercial vehicles","NSW","2004",23199
"Light commercial vehicles","NSW","2005",26006
"Light commercial vehicles","NSW","2006",25296
"Light commercial vehicles","NSW","2007",28658
"Light commercial vehicles","NSW","2008",35676
"Light commercial vehicles","NSW","2009",33919
"Light commercial vehicles","NSW","2010",38094
"Light commercial vehicles","NSW","2011",36460
"Light commercial vehicles","NSW","2012",46661
"Light commercial vehicles","NSW","2013",48968
"Light commercial vehicles","NSW","2014",48534
"Light commercial vehicles","NSW","2015",54195
"Light commercial vehicles","NSW","2016",60709
"Light commercial vehicles","NSW","2017",67087
"Light commercial vehicles","NSW","2018",67970
"Light commercial vehicles","NSW","2019",59779
"Light commercial vehicles","NSW","2020",56916
"Light commercial vehicles","NSW","2021",78041
"Light commercial vehicles","NSW","2022",71713
"Light commercial vehicles","NSW","2023",56675
"Light commercial vehicles","NSW","2024",21
"Light commercial vehicles","NSW","Not stated",48
"Light commercial vehicles","Vic","1906",3
"Light commercial vehicles","Vic","1909",3
"Light commercial vehicles","Vic","1918",3
"Light commercial vehicles","Vic","1920",3
"Light commercial vehicles","Vic","1923",5
"Light commercial vehicles","Vic","1924",4
"Light commercial vehicles","Vic","1926",5
"Light commercial vehicles","Vic","1927",13
"Light commercial vehicles","Vic","1928",60
"Light commercial vehicles","Vic","1929",22
"Light commercial vehicles","Vic","1930",12
"Light commercial vehicles","Vic","1931",6
"Light commercial vehicles","Vic","1932",21
"Light commercial vehicles","Vic","1933",9
"Light commercial vehicles","Vic","1934",14
"Light commercial vehicles","Vic","1935",16
"Light commercial vehicles","Vic","1936",19
"Light commercial vehicles","Vic","1937",22
"Light commercial vehicles","Vic","1938",14
"Light commercial vehicles","Vic","1939",16
"Light commercial vehicles","Vic","1940",19
"Light commercial vehicles","Vic","1941",12
"Light commercial vehicles","Vic","1942",39
"Light commercial vehicles","Vic","1943",14
"Light commercial vehicles","Vic","1944",12
"Light commercial vehicles","Vic","1945",5
"Light commercial vehicles","Vic","1946",40
"Light commercial vehicles","Vic","1947",26
"Light commercial vehicles","Vic","1948",67
"Light commercial vehicles","Vic","1949",35
"Light commercial vehicles","Vic","1950",53
"Light commercial vehicles","Vic","1951",54
"Light commercial vehicles","Vic","1952",74
"Light commercial vehicles","Vic","1953",92
"Light commercial vehicles","Vic","1954",126
"Light commercial vehicles","Vic","1955",147
"Light commercial vehicles","Vic","1956",179
"Light commercial vehicles","Vic","1957",100
"Light commercial vehicles","Vic","1958",101
"Light commercial vehicles","Vic","1959",119
"Light commercial vehicles","Vic","1960",107
"Light commercial vehicles","Vic","1961",121
"Light commercial vehicles","Vic","1962",140
"Light commercial vehicles","Vic","1963",168
"Light commercial vehicles","Vic","1964",313
"Light commercial vehicles","Vic","1965",239
"Light commercial vehicles","Vic","1966",254
"Light commercial vehicles","Vic","1967",253
"Light commercial vehicles","Vic","1968",271
"Light commercial vehicles","Vic","1969",269
"Light commercial vehicles","Vic","1970",429
"Light commercial vehicles","Vic","1971",449
"Light commercial vehicles","Vic","1972",610
"Light commercial vehicles","Vic","1973",600
"Light commercial vehicles","Vic","1974",783
"Light commercial vehicles","Vic","1975",827
"Light commercial vehicles","Vic","1976",924
"Light commercial vehicles","Vic","1977",1001
"Light commercial vehicles","Vic","1978",1228
"Light commercial vehicles","Vic","1979",1038
"Light commercial vehicles","Vic","1980",819
"Light commercial vehicles","Vic","1981",1055
"Light commercial vehicles","Vic","1982",1012
"Light commercial vehicles","Vic","1983",973
"Light commercial vehicles","Vic","1984",1396
"Light commercial vehicles","Vic","1985",1446
"Light commercial vehicles","Vic","1986",1110
"Light commercial vehicles","Vic","1987",968
"Light commercial vehicles","Vic","1988",1811
"Light commercial vehicles","Vic","1989",2253
"Light commercial vehicles","Vic","1990",2568
"Light commercial vehicles","Vic","1991",2002
"Light commercial vehicles","Vic","1992",2596
"Light commercial vehicles","Vic","1993",2899
"Light commercial vehicles","Vic","1994",3787
"Light commercial vehicles","Vic","1995",4487
"Light commercial vehicles","Vic","1996",5252
"Light commercial vehicles","Vic","1997",6053
"Light commercial vehicles","Vic","1998",7713
"Light commercial vehicles","Vic","1999",9873
"Light commercial vehicles","Vic","2000",10488
"Light commercial vehicles","Vic","2001",12981
"Light commercial vehicles","Vic","2002",14945
"Light commercial vehicles","Vic","2003",18731
"Light commercial vehicles","Vic","2004",20735
"Light commercial vehicles","Vic","2005",23102
"Light commercial vehicles","Vic","2006",22498
"Light commercial vehicles","Vic","2007",24648
"Light commercial vehicles","Vic","2008",29730
"Light commercial vehicles","Vic","2009",29359
"Light commercial vehicles","Vic","2010",32935
"Light commercial vehicles","Vic","2011",28809
"Light commercial vehicles","Vic","2012",36523
"Light commercial vehicles","Vic","2013",38469
"Light commercial vehicles","Vic","2014",38550
"Light commercial vehicles","Vic","2015",41606
"Light commercial vehicles","Vic","2016",46509
"Light commercial vehicles","Vic","2017",49580
"Light commercial vehicles","Vic","2018",54849
"Light commercial vehicles","Vic","2019",46995
"Light commercial vehicles","Vic","2020",40674
"Light commercial vehicles","Vic","2021",62016
"Light commercial vehicles","Vic","2022",58202
"Light commercial vehicles","Vic","2023",45711
"Light commercial vehicles","Vic","2024",31
"Light commercial vehicles","Vic","Not stated",90
"Light commercial vehicles","Qld","1914",3
"Light commercial vehicles","Qld","1915",3
"Light commercial vehicles","Qld","1916",3
"Light commercial vehicles","Qld","1917",3
"Light commercial vehicles","Qld","1918",3
"Light commercial vehicles","Qld","1920",3
"Light commercial vehicles","Qld","1921",3
"Light commercial vehicles","Qld","1922",5
"Light commercial vehicles","Qld","1923",44
"Light commercial vehicles","Qld","1924",12
"Light commercial vehicles","Qld","1925",24
"Light commercial vehicles","Qld","1926",41
"Light commercial vehicles","Qld","1927",36
"Light commercial vehicles","Qld","1928",97
"Light commercial vehicles","Qld","1929",53
"Light commercial vehicles","Qld","1930",25
"Light commercial vehicles","Qld","1931",12
"Light commercial vehicles","Qld","1932",29
"Light commercial vehicles","Qld","1933",15
"Light commercial vehicles","Qld","1934",45
"Light commercial vehicles","Qld","1935",24
"Light commercial vehicles","Qld","1936",24
"Light commercial vehicles","Qld","1937",36
"Light commercial vehicles","Qld","1938",35
"Light commercial vehicles","Qld","1939",25
"Light commercial vehicles","Qld","1940",45
"Light commercial vehicles","Qld","1941",31
"Light commercial vehicles","Qld","1942",160
"Light commercial vehicles","Qld","1943",36
"Light commercial vehicles","Qld","1944",35
"Light commercial vehicles","Qld","1945",8
"Light commercial vehicles","Qld","1946",65
"Light commercial vehicles","Qld","1947",53
"Light commercial vehicles","Qld","1948",103
"Light commercial vehicles","Qld","1949",72
"Light commercial vehicles","Qld","1950",115
"Light commercial vehicles","Qld","1951",107
"Light commercial vehicles","Qld","1952",108
"Light commercial vehicles","Qld","1953",166
"Light commercial vehicles","Qld","1954",218
"Light commercial vehicles","Qld","1955",233
"Light commercial vehicles","Qld","1956",254
"Light commercial vehicles","Qld","1957",175
"Light commercial vehicles","Qld","1958",164
"Light commercial vehicles","Qld","1959",169
"Light commercial vehicles","Qld","1960",166
"Light commercial vehicles","Qld","1961",136
