"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2024,"ACT","Major Cities of Australia","65 and over","speed_fines","Fixed camera",382,0,0
2024,"ACT","Major Cities of Australia","65 and over","speed_fines","Mobile camera",260,0,0
2024,"ACT","Major Cities of Australia","65 and over","speed_fines","Police issued",6,0,0
2024,"ACT","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",1,0,0
2024,"NSW","Inner Regional Australia","12-16","non_wearing_seatbelts","Police issued",0,0,1
2024,"NSW","Inner Regional Australia","12-16","speed_fines","Police issued",7,0,0
2024,"NSW","Inner Regional Australia","12-16","unlicensed_driving","Not applicable",1,0,10
2024,"NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued",29,0,0
2024,"NSW","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",45,0,2
2024,"NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1612,0,15
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Not applicable",29,0,143
2024,"NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued",56,0,1
2024,"NSW","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",56,0,1
2024,"NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2322,0,15
2024,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Not applicable",73,0,229
2024,"NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued",42,0,0
2024,"NSW","Inner Regional Australia","40-64","non_wearing_seatbelts","Police issued",44,0,0
2024,"NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2465,0,4
2024,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Not applicable",52,0,167
2024,"NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",5,0,0
2024,"NSW","Inner Regional Australia","65 and over","non_wearing_seatbelts","Police issued",10,0,0
2024,"NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",602,0,0
2024,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",7,0,9
2024,"NSW","Major Cities of Australia","12-16","mobile_phone_use","Police issued",1,0,1
2024,"NSW","Major Cities of Australia","12-16","non_wearing_seatbelts","Police issued",1,0,1
2024,"NSW","Major Cities of Australia","12-16","speed_fines","Police issued",2,0,1
2024,"NSW","Major Cities of Australia","12-16","unlicensed_driving","Not applicable",2,0,15
2024,"NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued",384,0,5
2024,"NSW","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",73,0,3
2024,"NSW","Major Cities of Australia","17-25","speed_fines","Police issued",2121,0,48
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",162,0,573
2024,"NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",392,0,6
2024,"NSW","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",152,0,4
2024,"NSW","Major Cities of Australia","26-39","speed_fines","Police issued",2161,0,25
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",222,0,741
2024,"NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued",304,0,2
2024,"NSW","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",88,0,4
2024,"NSW","Major Cities of Australia","40-64","speed_fines","Police issued",1914,0,19
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",102,0,495
2024,"NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",27,0,0
2024,"NSW","Major Cities of Australia","65 and over","non_wearing_seatbelts","Police issued",13,0,0
2024,"NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",281,0,0
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",12,0,24
2024,"NSW","Outer Regional Australia","12-16","speed_fines","Police issued",1,0,0
2024,"NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued",7,0,0
2024,"NSW","Outer Regional Australia","17-25","non_wearing_seatbelts","Police issued",19,0,0
2024,"NSW","Outer Regional Australia","17-25","speed_fines","Police issued",446,0,1
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",13,0,39
2024,"NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued",10,0,0
2024,"NSW","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",24,0,0
2024,"NSW","Outer Regional Australia","26-39","speed_fines","Police issued",746,0,1
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",36,0,69
2024,"NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued",8,0,0
2024,"NSW","Outer Regional Australia","40-64","non_wearing_seatbelts","Police issued",20,0,0
2024,"NSW","Outer Regional Australia","40-64","speed_fines","Police issued",883,0,1
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",13,0,40
2024,"NSW","Outer Regional Australia","65 and over","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Outer Regional Australia","65 and over","non_wearing_seatbelts","Police issued",9,0,0
2024,"NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",224,0,2
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",1,0,5
2024,"NSW","Remote Australia","12-16","speed_fines","Police issued",1,0,0
2024,"NSW","Remote Australia","12-16","unlicensed_driving","Not applicable",0,0,1
2024,"NSW","Remote Australia","17-25","non_wearing_seatbelts","Police issued",0,0,1
2024,"NSW","Remote Australia","17-25","speed_fines","Police issued",18,0,0
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",1,0,6
2024,"NSW","Remote Australia","26-39","non_wearing_seatbelts","Police issued",4,0,0
2024,"NSW","Remote Australia","26-39","speed_fines","Police issued",59,0,0
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",3,0,16
2024,"NSW","Remote Australia","40-64","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Remote Australia","40-64","non_wearing_seatbelts","Police issued",1,0,0
2024,"NSW","Remote Australia","40-64","speed_fines","Police issued",75,0,0
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",5,0,3
2024,"NSW","Remote Australia","65 and over","non_wearing_seatbelts","Police issued",1,0,0
2024,"NSW","Remote Australia","65 and over","speed_fines","Police issued",18,0,0
2024,"NSW","Unknown","12-16","unlicensed_driving","Not applicable",0,0,1
2024,"NSW","Unknown","17-25","mobile_phone_use","Police issued",3,0,0
2024,"NSW","Unknown","17-25","speed_fines","Police issued",23,0,0
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",1,0,4
2024,"NSW","Unknown","26-39","mobile_phone_use","Police issued",8,0,0
2024,"NSW","Unknown","26-39","non_wearing_seatbelts","Police issued",1,0,0
2024,"NSW","Unknown","26-39","speed_fines","Police issued",31,0,2
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",5,0,7
2024,"NSW","Unknown","40-64","mobile_phone_use","Police issued",4,0,0
2024,"NSW","Unknown","40-64","non_wearing_seatbelts","Police issued",5,0,0
2024,"NSW","Unknown","40-64","speed_fines","Police issued",29,0,0
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",0,0,3
2024,"NSW","Unknown","65 and over","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Unknown","65 and over","speed_fines","Police issued",5,0,0
2024,"NSW","Very Remote Australia","17-25","non_wearing_seatbelts","Police issued",1,0,0
2024,"NSW","Very Remote Australia","17-25","speed_fines","Police issued",4,0,0
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,1
2024,"NSW","Very Remote Australia","26-39","non_wearing_seatbelts","Police issued",4,0,0
2024,"NSW","Very Remote Australia","26-39","speed_fines","Police issued",8,0,0
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",0,0,4
2024,"NSW","Very Remote Australia","40-64","non_wearing_seatbelts","Police issued",2,0,0
2024,"NSW","Very Remote Australia","40-64","speed_fines","Police issued",10,0,0
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",1,0,2
2024,"NSW","Very Remote Australia","65 and over","speed_fines","Police issued",1,0,0
2024,"NT","Unknown","12-16","non_wearing_seatbelts","Police issued",0,0,1
2024,"NT","Unknown","12-16","speed_fines","Fixed camera",2,0,0
2024,"NT","Unknown","12-16","speed_fines","Mobile camera",1,0,0
2024,"NT","Unknown","12-16","speed_fines","Police issued",2,0,0
2024,"NT","Unknown","12-16","unlicensed_driving","Not applicable",0,10,19
2024,"NT","Unknown","17-25","mobile_phone_use","Police issued",4,0,0
2024,"NT","Unknown","17-25","non_wearing_seatbelts","Police issued",13,1,27
2024,"NT","Unknown","17-25","speed_fines","Fixed camera",95,0,0
2024,"NT","Unknown","17-25","speed_fines","Mobile camera",350,0,0
2024,"NT","Unknown","17-25","speed_fines","Police issued",62,0,0
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",13,8,51
2024,"NT","Unknown","26-39","mobile_phone_use","Police issued",6,0,0
2024,"NT","Unknown","26-39","non_wearing_seatbelts","Police issued",50,3,44
2024,"NT","Unknown","26-39","speed_fines","Fixed camera",287,0,0
2024,"NT","Unknown","26-39","speed_fines","Mobile camera",960,0,0
2024,"NT","Unknown","26-39","speed_fines","Police issued",111,0,0
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",24,24,98
2024,"NT","Unknown","40-64","mobile_phone_use","Police issued",5,0,1
2024,"NT","Unknown","40-64","non_wearing_seatbelts","Police issued",31,1,22
2024,"NT","Unknown","40-64","speed_fines","Fixed camera",465,0,0
2024,"NT","Unknown","40-64","speed_fines","Mobile camera",1150,0,0
2024,"NT","Unknown","40-64","speed_fines","Police issued",161,0,0
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",11,16,45
2024,"NT","Unknown","65 and over","non_wearing_seatbelts","Police issued",0,0,1
2024,"NT","Unknown","65 and over","speed_fines","Fixed camera",101,0,0
2024,"NT","Unknown","65 and over","speed_fines","Mobile camera",303,0,0
2024,"NT","Unknown","65 and over","speed_fines","Police issued",27,0,0
2024,"QLD","Unknown","12-16","mobile_phone_use","Fixed camera",177,0,0
2024,"QLD","Unknown","12-16","mobile_phone_use","Police issued",1,0,0
2024,"QLD","Unknown","12-16","non_wearing_seatbelts","Fixed camera",64,0,0
2024,"QLD","Unknown","12-16","non_wearing_seatbelts","Police issued",1,0,0
2024,"QLD","Unknown","12-16","speed_fines","Fixed camera",664,0,0
2024,"QLD","Unknown","12-16","speed_fines","Mobile camera",813,0,0
2024,"QLD","Unknown","12-16","speed_fines","Police issued",5,0,0
2024,"QLD","Unknown","12-16","unlicensed_driving","Not applicable",63,0,0
2024,"QLD","Unknown","17-25","mobile_phone_use","Fixed camera",741,0,0
2024,"QLD","Unknown","17-25","mobile_phone_use","Police issued",76,0,0
2024,"QLD","Unknown","17-25","non_wearing_seatbelts","Fixed camera",449,0,0
2024,"QLD","Unknown","17-25","non_wearing_seatbelts","Police issued",71,0,0
2024,"QLD","Unknown","17-25","speed_fines","Fixed camera",2788,0,0
2024,"QLD","Unknown","17-25","speed_fines","Mobile camera",5066,0,0
2024,"QLD","Unknown","17-25","speed_fines","Police issued",2150,0,0
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",619,0,0
2024,"QLD","Unknown","26-39","mobile_phone_use","Fixed camera",2188,0,0
2024,"QLD","Unknown","26-39","mobile_phone_use","Police issued",109,0,0
2024,"QLD","Unknown","26-39","non_wearing_seatbelts","Fixed camera",1239,0,0
2024,"QLD","Unknown","26-39","non_wearing_seatbelts","Police issued",158,0,0
2024,"QLD","Unknown","26-39","speed_fines","Fixed camera",6308,0,0
2024,"QLD","Unknown","26-39","speed_fines","Mobile camera",10291,0,0
2024,"QLD","Unknown","26-39","speed_fines","Police issued",3111,0,0
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",861,0,0
2024,"QLD","Unknown","40-64","mobile_phone_use","Fixed camera",2264,0,0
2024,"QLD","Unknown","40-64","mobile_phone_use","Police issued",73,0,0
2024,"QLD","Unknown","40-64","non_wearing_seatbelts","Fixed camera",1210,0,0
2024,"QLD","Unknown","40-64","non_wearing_seatbelts","Police issued",82,0,0
2024,"QLD","Unknown","40-64","speed_fines","Fixed camera",9186,0,0
2024,"QLD","Unknown","40-64","speed_fines","Mobile camera",14875,0,0
2024,"QLD","Unknown","40-64","speed_fines","Police issued",3345,0,0
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",570,0,0
2024,"QLD","Unknown","65 and over","mobile_phone_use","Fixed camera",323,0,0
2024,"QLD","Unknown","65 and over","mobile_phone_use","Police issued",5,0,0
2024,"QLD","Unknown","65 and over","non_wearing_seatbelts","Fixed camera",279,0,0
2024,"QLD","Unknown","65 and over","non_wearing_seatbelts","Police issued",18,0,0
2024,"QLD","Unknown","65 and over","speed_fines","Fixed camera",2708,0,0
2024,"QLD","Unknown","65 and over","speed_fines","Mobile camera",4063,0,0
2024,"QLD","Unknown","65 and over","speed_fines","Police issued",719,0,0
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",32,0,0
2024,"SA","Inner Regional Australia","12-16","non_wearing_seatbelts","Police issued",1,0,0
2024,"SA","Inner Regional Australia","17-25","mobile_phone_use","Police issued",1,0,0
2024,"SA","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",1,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Fixed camera",19,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Mobile camera",85,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Police issued",193,0,2
2024,"SA","Inner Regional Australia","26-39","mobile_phone_use","Police issued",6,0,0
2024,"SA","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",9,0,0
2024,"SA","Inner Regional Australia","26-39","speed_fines","Fixed camera",65,0,0
2024,"SA","Inner Regional Australia","26-39","speed_fines","Mobile camera",239,0,0
2024,"SA","Inner Regional Australia","26-39","speed_fines","Police issued",370,0,3
2024,"SA","Inner Regional Australia","40-64","mobile_phone_use","Police issued",3,0,0
2024,"SA","Inner Regional Australia","40-64","non_wearing_seatbelts","Police issued",7,0,0
2024,"SA","Inner Regional Australia","40-64","speed_fines","Fixed camera",87,0,0
2024,"SA","Inner Regional Australia","40-64","speed_fines","Mobile camera",507,0,0
2024,"SA","Inner Regional Australia","40-64","speed_fines","Police issued",481,0,1
2024,"SA","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",1,0,0
2024,"SA","Inner Regional Australia","65 and over","non_wearing_seatbelts","Police issued",9,0,0
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Fixed camera",33,0,0
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Mobile camera",234,0,0
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Police issued",135,0,0
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",0,0,0
2024,"SA","Major Cities of Australia","12-16","non_wearing_seatbelts","Police issued",4,0,0
2024,"SA","Major Cities of Australia","12-16","speed_fines","Fixed camera",1,0,0
2024,"SA","Major Cities of Australia","12-16","speed_fines","Police issued",1,0,0
2024,"SA","Major Cities of Australia","17-25","mobile_phone_use","Police issued",95,0,0
2024,"SA","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",12,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Fixed camera",383,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Mobile camera",432,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Police issued",364,3,4
2024,"SA","Major Cities of Australia","26-39","mobile_phone_use","Police issued",103,0,0
2024,"SA","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",33,0,0
2024,"SA","Major Cities of Australia","26-39","speed_fines","Fixed camera",856,0,0
2024,"SA","Major Cities of Australia","26-39","speed_fines","Mobile camera",1121,0,0
2024,"SA","Major Cities of Australia","26-39","speed_fines","Police issued",608,3,7
2024,"SA","Major Cities of Australia","40-64","mobile_phone_use","Police issued",88,0,0
2024,"SA","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",58,0,0
2024,"SA","Major Cities of Australia","40-64","speed_fines","Fixed camera",1699,0,0
2024,"SA","Major Cities of Australia","40-64","speed_fines","Mobile camera",1856,0,0
2024,"SA","Major Cities of Australia","40-64","speed_fines","Police issued",708,0,15
2024,"SA","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",6,0,0
2024,"SA","Major Cities of Australia","65 and over","non_wearing_seatbelts","Police issued",15,0,0
2024,"SA","Major Cities of Australia","65 and over","speed_fines","Fixed camera",649,0,0
2024,"SA","Major Cities of Australia","65 and over","speed_fines","Mobile camera",486,0,0
2024,"SA","Major Cities of Australia","65 and over","speed_fines","Police issued",175,0,1
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",4,0,0
